id,created_at,changed_at,user,batch,credits,state,type
29595,2025-03-26 08:44:25.680372+00:00,2025-03-27 08:14:49.015851+00:00,STUD88816,292,510,PAID,MONEY
29594,2025-03-26 07:11:55.193755+00:00,2025-03-27 08:14:49.126580+00:00,STUD62479,292,511,PAID,MONEY
29593,2025-03-26 07:09:42.599679+00:00,2025-03-27 08:14:49.246481+00:00,STUD73042,292,502,PAID,MONEY
29592,2025-03-26 06:57:15.781744+00:00,2025-03-27 08:14:49.340472+00:00,STUD24842,292,501,PAID,MONEY
29591,2025-03-25 23:15:49.458529+00:00,2025-03-27 08:14:49.465789+00:00,STUD77749,292,1008,PAID,MONEY
29590,2025-03-25 22:29:13.400488+00:00,2025-03-27 08:14:49.591715+00:00,STUD58089,292,1618,PAID,MONEY
29589,2025-03-25 21:33:13.391269+00:00,2025-03-27 08:14:49.687251+00:00,STUD55966,292,502,PAID,MONEY
29588,2025-03-25 20:53:03.632050+00:00,2025-03-27 08:14:49.789131+00:00,STUD40008,292,1006,PAID,MONEY
29587,2025-03-25 20:38:13.442571+00:00,2025-03-27 08:14:49.911375+00:00,STUD37408,292,503,PAID,MONEY
29586,2025-03-25 20:35:12.942656+00:00,2025-03-27 08:14:50.022062+00:00,STUD89973,292,542,PAID,MONEY
29585,2025-03-25 20:28:48.638237+00:00,2025-03-27 08:14:50.172605+00:00,STUD73574,292,502,PAID,MONEY
29584,2025-03-25 20:17:23.328604+00:00,2025-03-27 08:14:50.281610+00:00,STUD59334,292,506,PAID,MONEY
29583,2025-03-25 20:12:44.191855+00:00,2025-03-27 08:14:50.400175+00:00,STUD32422,292,1001,PAID,MONEY
29582,2025-03-25 20:01:42.418859+00:00,2025-03-27 08:14:50.516128+00:00,STUD66198,292,503,PAID,MONEY
29581,2025-03-25 19:51:12.378014+00:00,2025-03-27 08:14:50.645273+00:00,STUD56265,292,502,PAID,MONEY
29580,2025-03-25 19:45:21.028666+00:00,2025-03-27 08:14:50.745897+00:00,STUD71332,292,507,PAID,MONEY
29579,2025-03-25 19:42:56.600150+00:00,2025-03-27 08:14:50.835622+00:00,STUD57024,292,513,PAID,MONEY
29578,2025-03-25 19:22:26.709334+00:00,2025-03-27 06:55:10.267672+00:00,STUD82991,None,0,CANCELLED,MONEY
29577,2025-03-25 19:08:02.292275+00:00,2025-03-27 08:14:50.932922+00:00,STUD5435,292,500,PAID,MONEY
29576,2025-03-25 18:44:13.097695+00:00,2025-03-27 08:14:51.024005+00:00,STUD51155,292,514,PAID,MONEY
29575,2025-03-25 17:43:55.340596+00:00,2025-03-27 08:14:51.115790+00:00,STUD20083,292,513,PAID,MONEY
29574,2025-03-25 17:19:55.923144+00:00,2025-03-27 08:14:51.209830+00:00,STUD16262,292,504,PAID,MONEY
29573,2025-03-25 17:18:52.058158+00:00,2025-03-27 08:14:51.309071+00:00,STUD85913,292,501,PAID,MONEY
29572,2025-03-25 17:13:41.076514+00:00,2025-03-27 08:14:51.406504+00:00,STUD2801,292,500,PAID,MONEY
29571,2025-03-25 17:05:01.259258+00:00,2025-03-27 08:14:51.521200+00:00,STUD50724,292,502,PAID,MONEY
29570,2025-03-25 16:57:07.281817+00:00,2025-03-27 08:14:51.612994+00:00,STUD88932,292,550,PAID,MONEY
29569,2025-03-25 16:41:42.095487+00:00,2025-03-27 08:14:51.703571+00:00,STUD2997,292,502,PAID,MONEY
29568,2025-03-25 16:16:36.260015+00:00,2025-03-27 08:14:51.797631+00:00,STUD30033,292,513,PAID,MONEY
29567,2025-03-25 16:15:35.879407+00:00,2025-03-27 06:55:11.041649+00:00,STUD10427,None,0,CANCELLED,MONEY
29566,2025-03-25 16:07:07.707409+00:00,2025-03-27 08:14:51.903577+00:00,STUD26636,292,552,PAID,MONEY
29565,2025-03-25 16:04:22.361848+00:00,2025-03-27 08:14:51.990633+00:00,STUD98334,292,505,PAID,MONEY
29564,2025-03-25 16:00:30.072821+00:00,2025-03-27 08:14:52.094669+00:00,STUD58421,292,501,PAID,MONEY
29563,2025-03-25 15:54:24.606627+00:00,2025-03-27 08:14:52.198542+00:00,STUD77331,292,503,PAID,MONEY
29562,2025-03-25 15:47:14.940533+00:00,2025-03-27 08:14:52.312281+00:00,STUD49888,292,504,PAID,MONEY
29561,2025-03-25 15:37:04.994609+00:00,2025-03-27 08:14:52.413763+00:00,STUD52675,292,503,PAID,MONEY
29560,2025-03-25 15:33:44.194684+00:00,2025-03-27 08:14:52.517788+00:00,STUD41166,292,502,PAID,MONEY
29559,2025-03-25 15:19:08.866741+00:00,2025-03-27 08:14:52.637754+00:00,STUD15351,292,603,PAID,MONEY
29558,2025-03-25 15:06:11.703365+00:00,2025-03-27 08:14:52.754680+00:00,STUD20175,292,501,PAID,MONEY
29557,2025-03-25 15:04:06.070854+00:00,2025-03-27 08:14:52.868243+00:00,STUD20297,292,506,PAID,MONEY
29556,2025-03-25 14:29:55.934474+00:00,2025-03-27 08:07:08.661704+00:00,STUD48250,None,762,APPROVED,HANDIPET
29555,2025-03-25 14:00:21.929699+00:00,2025-03-27 06:55:30.686697+00:00,STUD38357,None,0,CANCELLED,MONEY
29554,2025-03-25 13:48:19.008007+00:00,2025-03-27 08:14:52.970200+00:00,STUD85790,292,509,PAID,MONEY
29553,2025-03-25 13:19:30.297126+00:00,2025-03-27 08:14:53.092835+00:00,STUD82196,292,501,PAID,MONEY
29552,2025-03-25 12:57:52.032110+00:00,2025-03-27 08:14:53.209583+00:00,STUD72254,292,512,PAID,MONEY
29551,2025-03-25 12:49:43.079112+00:00,2025-03-27 08:14:53.362230+00:00,STUD51915,292,573,PAID,MONEY
29550,2025-03-25 12:36:07.760028+00:00,2025-03-27 08:14:53.495640+00:00,STUD99230,292,506,PAID,MONEY
29549,2025-03-25 12:26:53.323247+00:00,2025-03-27 08:14:53.626896+00:00,STUD31761,292,503,PAID,MONEY
29548,2025-03-25 11:24:26.605450+00:00,2025-03-27 08:14:53.725624+00:00,STUD57181,292,504,PAID,MONEY
29547,2025-03-25 11:07:34.575567+00:00,2025-03-27 08:14:53.844090+00:00,STUD47716,292,503,PAID,MONEY
29546,2025-03-25 10:00:43.330721+00:00,2025-03-27 08:14:53.971260+00:00,STUD88034,292,598,PAID,MONEY
29545,2025-03-25 09:28:09.423722+00:00,2025-03-27 08:14:54.102089+00:00,STUD76627,292,500,PAID,MONEY
29544,2025-03-25 09:25:06.461877+00:00,2025-03-27 08:14:54.227123+00:00,STUD74185,292,520,PAID,MONEY
29543,2025-03-25 09:23:55.672649+00:00,2025-03-27 08:14:54.323167+00:00,STUD85272,292,525,PAID,MONEY
29542,2025-03-25 09:22:33.440870+00:00,2025-03-27 08:14:54.415111+00:00,STUD94458,292,623,PAID,MONEY
29541,2025-03-25 09:22:20.620653+00:00,2025-03-27 08:14:54.512240+00:00,STUD49092,292,554,PAID,MONEY
29540,2025-03-25 09:21:05.298855+00:00,2025-03-27 08:14:54.680000+00:00,STUD37386,292,502,PAID,MONEY
29539,2025-03-25 08:56:33.644252+00:00,2025-03-27 08:14:54.798909+00:00,STUD1998,292,602,PAID,MONEY
29538,2025-03-25 08:52:40.078569+00:00,2025-03-27 08:14:54.889853+00:00,STUD53834,292,550,PAID,MONEY
29537,2025-03-24 22:20:37.124674+00:00,2025-03-27 08:14:54.983181+00:00,STUD34326,292,501,PAID,MONEY
29536,2025-03-24 21:27:52.404674+00:00,2025-03-27 08:14:55.074956+00:00,STUD71926,292,510,PAID,MONEY
29535,2025-03-24 21:14:01.148857+00:00,2025-03-27 08:14:55.197902+00:00,STUD4073,292,501,PAID,MONEY
29534,2025-03-24 20:56:48.384846+00:00,2025-03-27 08:14:55.286050+00:00,STUD83750,292,517,PAID,MONEY
29533,2025-03-24 20:33:49.297198+00:00,2025-03-27 08:14:55.380410+00:00,STUD14270,292,508,PAID,MONEY
29532,2025-03-24 19:54:47.908562+00:00,2025-03-27 08:14:55.504443+00:00,STUD55735,292,507,PAID,MONEY
29531,2025-03-24 19:53:10.398757+00:00,2025-03-27 08:14:55.621187+00:00,STUD95085,292,502,PAID,MONEY
29530,2025-03-24 19:09:16.341587+00:00,2025-03-27 08:14:55.714247+00:00,STUD49739,292,502,PAID,MONEY
29529,2025-03-24 19:07:15.936188+00:00,2025-03-31 07:27:39.224116+00:00,STUD89018,292,500,PAID,MONEY
29528,2025-03-24 18:55:09.768103+00:00,2025-03-27 08:14:55.916264+00:00,STUD76113,292,588,PAID,MONEY
29527,2025-03-24 18:47:21.391198+00:00,2025-03-27 08:14:56.028113+00:00,STUD64697,292,502,PAID,MONEY
29526,2025-03-24 18:29:59.056479+00:00,2025-03-27 08:14:56.160280+00:00,STUD85665,292,500,PAID,MONEY
29525,2025-03-24 18:01:04.932385+00:00,2025-03-27 08:14:56.254426+00:00,STUD85007,292,517,PAID,MONEY
29524,2025-03-24 18:00:49.107761+00:00,2025-03-27 08:14:56.380577+00:00,STUD38603,292,508,PAID,MONEY
29523,2025-03-24 17:35:54.017090+00:00,2025-03-27 08:14:56.486246+00:00,STUD79956,292,1179,PAID,MONEY
29522,2025-03-24 17:34:11.826289+00:00,2025-03-26 10:11:00.682638+00:00,STUD43375,None,0,CANCELLED,CHILDHOOD_HOME
29521,2025-03-24 17:33:40.320098+00:00,2025-03-27 08:14:56.597486+00:00,STUD67812,292,742,PAID,MONEY
29520,2025-03-24 17:04:46.639718+00:00,2025-03-27 08:14:56.696253+00:00,STUD81355,292,501,PAID,MONEY
29519,2025-03-24 16:42:42.110857+00:00,2025-03-27 08:26:22.151332+00:00,STUD3039,None,503,PAID,MONEY
29518,2025-03-24 16:42:33.416757+00:00,2025-03-27 08:14:56.786963+00:00,STUD88641,292,901,PAID,MONEY
29517,2025-03-24 16:35:26.508890+00:00,2025-03-27 08:14:56.890464+00:00,STUD73642,292,503,PAID,MONEY
29516,2025-03-24 16:27:31.241061+00:00,2025-03-27 08:14:56.975282+00:00,STUD51334,292,503,PAID,MONEY
29515,2025-03-24 16:25:20.739914+00:00,2025-03-27 08:14:57.070555+00:00,STUD33370,292,788,PAID,MONEY
29514,2025-03-24 16:16:00.826711+00:00,2025-03-27 08:14:57.197558+00:00,STUD79317,292,502,PAID,MONEY
29513,2025-03-24 16:12:55.531756+00:00,2025-03-27 08:14:57.303522+00:00,STUD7128,292,503,PAID,MONEY
29512,2025-03-24 15:54:54.172197+00:00,2025-03-27 08:14:57.410092+00:00,STUD16101,292,505,PAID,MONEY
29511,2025-03-24 15:52:05.742728+00:00,2025-03-27 08:14:57.536174+00:00,STUD64004,292,502,PAID,MONEY
29510,2025-03-24 15:49:39.437542+00:00,2025-03-27 08:14:57.640284+00:00,STUD38237,292,503,PAID,MONEY
29509,2025-03-24 15:42:21.928453+00:00,2025-03-27 08:14:57.731757+00:00,STUD74895,292,508,PAID,MONEY
29508,2025-03-24 15:37:16.709189+00:00,2025-03-27 08:14:57.827323+00:00,STUD11266,292,1004,PAID,MONEY
29507,2025-03-24 15:34:53.730492+00:00,2025-03-27 08:14:57.936879+00:00,STUD10665,292,503,PAID,MONEY
29506,2025-03-24 15:32:58.436696+00:00,2025-03-25 12:40:29.451208+00:00,STUD34190,None,500,APPROVED,HANDIPET
29505,2025-03-24 15:32:32.078819+00:00,2025-03-27 08:14:58.038750+00:00,STUD29784,292,500,PAID,MONEY
29504,2025-03-24 15:20:30.005703+00:00,2025-03-27 08:14:58.130044+00:00,STUD46061,292,1775,PAID,MONEY
29503,2025-03-24 15:20:29.987581+00:00,2025-03-26 10:12:06.800160+00:00,STUD46061,None,0,CANCELLED,MONEY
29502,2025-03-24 15:12:55.155459+00:00,2025-03-27 08:14:58.228834+00:00,STUD72255,292,503,PAID,MONEY
29501,2025-03-24 15:10:48.668660+00:00,2025-03-27 08:14:58.338233+00:00,STUD25029,292,500,PAID,MONEY
29500,2025-03-24 15:03:03.123002+00:00,2025-03-27 08:14:58.470564+00:00,STUD7471,292,507,PAID,MONEY
29499,2025-03-24 15:01:55.239678+00:00,2025-03-27 08:14:58.563077+00:00,STUD28796,292,506,PAID,MONEY
29498,2025-03-24 15:00:44.209461+00:00,2025-03-27 08:14:58.695283+00:00,STUD61038,292,505,PAID,MONEY
29497,2025-03-24 14:55:44.853587+00:00,2025-03-27 08:14:58.802667+00:00,STUD18488,292,503,PAID,MONEY
29496,2025-03-24 14:55:29.508506+00:00,2025-03-27 08:14:59.003306+00:00,STUD81033,292,502,PAID,MONEY
29495,2025-03-24 14:55:28.438322+00:00,2025-03-27 08:14:59.118171+00:00,STUD55489,292,502,PAID,MONEY
29494,2025-03-24 14:53:11.177325+00:00,2025-03-27 08:14:59.217835+00:00,STUD55998,292,554,PAID,MONEY
29493,2025-03-24 14:50:33.495807+00:00,2025-03-27 08:14:59.342477+00:00,STUD85687,292,505,PAID,MONEY
29492,2025-03-24 14:42:07.577558+00:00,2025-03-27 08:14:59.439701+00:00,STUD22444,292,546,PAID,MONEY
29491,2025-03-24 14:27:46.242711+00:00,2025-03-27 08:14:59.568411+00:00,STUD38277,292,519,PAID,MONEY
29490,2025-03-24 14:25:43.596351+00:00,2025-03-27 08:14:59.670154+00:00,STUD5004,292,506,PAID,MONEY
29489,2025-03-24 14:08:41.757656+00:00,2025-03-27 08:14:59.779197+00:00,STUD52941,292,504,PAID,MONEY
29488,2025-03-24 13:59:58.582477+00:00,2025-03-28 09:44:11.723253+00:00,STUD31106,292,572,PAID,MONEY
29487,2025-03-24 13:52:20.867483+00:00,2025-03-27 08:14:59.952202+00:00,STUD63637,292,505,PAID,MONEY
29486,2025-03-24 13:52:00.447570+00:00,2025-03-27 08:15:00.043867+00:00,STUD84340,292,1013,PAID,MONEY
29485,2025-03-24 13:40:07.360873+00:00,2025-03-27 08:15:00.140832+00:00,STUD87125,292,504,PAID,MONEY
29484,2025-03-24 13:25:33.328478+00:00,2025-03-27 08:15:00.266629+00:00,STUD75414,292,513,PAID,MONEY
29483,2025-03-24 13:24:44.392357+00:00,2025-03-27 08:15:00.369536+00:00,STUD14416,292,503,PAID,MONEY
29482,2025-03-24 13:21:07.396477+00:00,2025-03-27 08:15:00.479514+00:00,STUD6372,292,1008,PAID,MONEY
29481,2025-03-24 13:16:21.656587+00:00,2025-03-27 08:15:00.590750+00:00,STUD51985,292,523,PAID,MONEY
29480,2025-03-24 12:55:33.064853+00:00,2025-03-27 08:15:00.714089+00:00,STUD69943,292,704,PAID,MONEY
29479,2025-03-24 12:42:25.049817+00:00,2025-03-27 08:15:00.848095+00:00,STUD60676,292,612,PAID,MONEY
29478,2025-03-24 12:32:48.485139+00:00,2025-03-27 08:15:00.963607+00:00,STUD37527,292,1000,PAID,MONEY
29477,2025-03-24 12:28:12.465556+00:00,2025-03-27 08:15:01.081402+00:00,STUD96188,292,606,PAID,MONEY
29476,2025-03-24 12:22:59.961581+00:00,2025-03-27 08:15:01.225707+00:00,STUD9738,292,505,PAID,MONEY
29475,2025-03-24 12:21:29.197243+00:00,2025-03-27 08:15:01.343624+00:00,STUD74154,292,501,PAID,MONEY
29474,2025-03-24 12:11:29.334553+00:00,2025-03-27 08:15:01.486582+00:00,STUD21050,292,810,PAID,MONEY
29473,2025-03-24 12:00:08.704692+00:00,2025-03-27 08:15:01.638987+00:00,STUD4127,292,507,PAID,MONEY
29472,2025-03-24 11:45:40.939684+00:00,2025-03-27 08:15:01.766325+00:00,STUD7854,292,504,PAID,MONEY
29471,2025-03-24 11:40:54.594861+00:00,2025-03-27 08:15:01.979710+00:00,STUD45077,292,503,PAID,MONEY
29470,2025-03-24 11:34:57.425114+00:00,2025-03-27 08:15:02.144646+00:00,STUD93164,292,504,PAID,MONEY
29469,2025-03-24 11:27:33.395127+00:00,2025-03-27 08:15:02.332832+00:00,STUD29955,292,617,PAID,MONEY
29468,2025-03-24 11:14:13.208802+00:00,2025-03-27 08:15:02.494049+00:00,STUD40394,292,504,PAID,MONEY
29467,2025-03-24 11:12:18.652236+00:00,2025-03-27 08:15:02.638505+00:00,STUD17158,292,511,PAID,MONEY
29466,2025-03-24 11:03:39.903244+00:00,2025-03-27 08:15:02.763482+00:00,STUD38594,292,530,PAID,MONEY
29465,2025-03-24 11:03:22.831317+00:00,2025-03-27 08:15:02.913648+00:00,STUD99672,292,501,PAID,MONEY
29464,2025-03-24 10:54:38.000723+00:00,2025-03-27 08:15:03.051730+00:00,STUD83305,292,505,PAID,MONEY
29463,2025-03-24 10:29:58.374713+00:00,2025-03-27 08:15:03.171038+00:00,STUD8287,292,504,PAID,MONEY
29462,2025-03-24 10:20:34.936544+00:00,2025-03-27 08:15:03.291746+00:00,STUD38766,292,709,PAID,MONEY
29461,2025-03-24 10:16:48.723799+00:00,2025-03-27 08:15:03.427978+00:00,STUD32730,292,502,PAID,MONEY
29460,2025-03-24 10:01:23.327776+00:00,2025-03-27 08:15:03.549415+00:00,STUD12432,292,506,PAID,MONEY
29459,2025-03-24 10:00:15.839492+00:00,2025-03-27 08:15:03.675783+00:00,STUD57032,292,507,PAID,MONEY
29458,2025-03-24 09:27:30.570549+00:00,2025-03-27 08:15:03.847057+00:00,STUD22352,292,1024,PAID,MONEY
29457,2025-03-24 09:27:10.530014+00:00,2025-03-27 08:15:03.985189+00:00,STUD40403,292,507,PAID,MONEY
29456,2025-03-24 09:24:25.089585+00:00,2025-03-27 08:18:36.456128+00:00,STUD18748,None,517,APPROVED,MONEY
29455,2025-03-24 09:02:11.035424+00:00,2025-03-27 08:15:04.133554+00:00,STUD57741,292,544,PAID,MONEY
29454,2025-03-24 08:54:22.954900+00:00,2025-03-27 08:15:04.237764+00:00,STUD26711,292,777,PAID,MONEY
29453,2025-03-24 08:46:22.355673+00:00,2025-03-27 08:15:04.350498+00:00,STUD87118,292,1528,PAID,MONEY
29452,2025-03-24 08:28:35.023107+00:00,2025-03-27 08:15:04.459882+00:00,STUD83003,292,500,PAID,MONEY
29451,2025-03-24 08:07:31.463557+00:00,2025-03-27 08:15:04.559405+00:00,STUD50060,292,506,PAID,MONEY
29450,2025-03-24 07:36:12.474686+00:00,2025-03-27 08:15:04.688530+00:00,STUD79365,292,500,PAID,MONEY
29449,2025-03-24 06:55:32.440454+00:00,2025-03-27 08:15:04.797409+00:00,STUD54363,292,500,PAID,MONEY
29448,2025-03-24 05:29:53.201162+00:00,2025-03-27 08:15:04.904270+00:00,STUD98115,292,505,PAID,MONEY
29447,2025-03-24 05:22:17.489436+00:00,2025-03-27 08:15:05.043521+00:00,STUD98961,292,561,PAID,MONEY
29446,2025-03-24 04:37:03.763937+00:00,2025-03-27 08:15:05.174853+00:00,STUD24398,292,506,PAID,MONEY
29445,2025-03-23 23:42:16.231223+00:00,2025-03-27 08:15:05.291828+00:00,STUD77815,292,1024,PAID,MONEY
29444,2025-03-23 23:31:08.907375+00:00,2025-03-27 08:15:05.400370+00:00,STUD18968,292,947,PAID,MONEY
29443,2025-03-23 22:49:57.092457+00:00,2025-03-27 08:15:05.517258+00:00,STUD87127,292,1086,PAID,MONEY
29442,2025-03-23 21:20:58.646075+00:00,2025-03-27 08:15:05.624228+00:00,STUD19486,292,636,PAID,MONEY
29441,2025-03-23 20:53:42.445035+00:00,2025-03-27 08:15:05.760201+00:00,STUD42298,292,519,PAID,MONEY
29440,2025-03-23 20:19:36.658393+00:00,2025-03-27 08:15:05.869535+00:00,STUD96614,292,510,PAID,MONEY
29439,2025-03-23 20:05:35.624933+00:00,2025-03-27 08:15:05.986758+00:00,STUD97607,292,503,PAID,MONEY
29438,2025-03-23 20:03:23.992021+00:00,2025-03-27 08:15:06.109167+00:00,STUD33840,292,532,PAID,MONEY
29437,2025-03-23 19:38:52.199416+00:00,2025-03-27 08:15:06.247587+00:00,STUD24947,292,502,PAID,MONEY
29436,2025-03-23 18:47:17.397226+00:00,2025-03-27 08:15:06.371592+00:00,STUD98550,292,618,PAID,MONEY
29435,2025-03-23 18:24:48.390527+00:00,2025-03-27 08:15:06.479256+00:00,STUD46301,292,502,PAID,MONEY
29434,2025-03-23 16:11:36.491032+00:00,2025-03-27 08:15:06.597771+00:00,STUD79464,292,1163,PAID,MONEY
29433,2025-03-23 15:52:00.371535+00:00,2025-03-27 08:15:06.742783+00:00,STUD42871,292,512,PAID,MONEY
29432,2025-03-23 15:42:08.658579+00:00,2025-03-27 08:15:06.854292+00:00,STUD16381,292,514,PAID,MONEY
29431,2025-03-23 14:20:31.013817+00:00,2025-03-27 08:15:06.982658+00:00,STUD17597,292,505,PAID,MONEY
29430,2025-03-23 14:18:16.497704+00:00,2025-03-27 08:15:07.113255+00:00,STUD56334,292,505,PAID,MONEY
29429,2025-03-23 12:49:47.336672+00:00,2025-03-27 08:15:07.246561+00:00,STUD7803,292,1002,PAID,MONEY
29428,2025-03-23 11:41:01.186121+00:00,2025-03-27 08:15:07.356329+00:00,STUD16920,292,510,PAID,MONEY
29427,2025-03-23 11:22:54.992685+00:00,2025-03-27 08:15:07.481827+00:00,STUD59294,292,517,PAID,MONEY
29426,2025-03-23 10:56:47.387358+00:00,2025-03-27 08:15:07.592326+00:00,STUD59130,292,501,PAID,MONEY
29425,2025-03-23 10:33:08.315732+00:00,2025-03-27 08:22:09.064395+00:00,STUD52051,292,548,PAID,MONEY
29424,2025-03-23 10:32:35.521742+00:00,2025-03-27 08:15:07.712329+00:00,STUD21712,292,501,PAID,MONEY
29423,2025-03-23 10:29:35.623418+00:00,2025-03-27 08:15:07.843688+00:00,STUD38080,292,503,PAID,MONEY
29422,2025-03-23 10:28:16.243600+00:00,2025-03-27 08:15:07.965221+00:00,STUD27262,292,512,PAID,MONEY
29421,2025-03-23 10:21:21.433057+00:00,2025-03-27 08:15:08.087640+00:00,STUD32024,292,509,PAID,MONEY
29420,2025-03-23 09:46:57.536874+00:00,2025-03-27 08:15:08.210802+00:00,STUD85088,292,500,PAID,MONEY
29419,2025-03-23 09:41:50.022007+00:00,2025-03-27 08:15:08.340387+00:00,STUD70528,292,500,PAID,MONEY
29418,2025-03-23 09:17:44.554203+00:00,2025-03-27 08:15:08.451881+00:00,STUD16603,292,506,PAID,MONEY
29417,2025-03-22 19:11:56.819560+00:00,2025-03-27 06:55:32.681977+00:00,STUD60664,None,0,CANCELLED,MONEY
29416,2025-03-22 17:12:29.885762+00:00,2025-03-27 08:15:08.585167+00:00,STUD56081,292,516,PAID,MONEY
29415,2025-03-22 16:52:02.988058+00:00,2025-03-27 08:15:08.716594+00:00,STUD2225,292,503,PAID,MONEY
29414,2025-03-22 16:17:03.528284+00:00,2025-03-27 08:15:08.838409+00:00,STUD21165,292,506,PAID,MONEY
29413,2025-03-22 15:02:07.628035+00:00,2025-03-27 08:15:08.963978+00:00,STUD25644,292,504,PAID,MONEY
29412,2025-03-22 14:43:14.907400+00:00,2025-03-27 08:15:09.104067+00:00,STUD45531,292,503,PAID,MONEY
29411,2025-03-22 14:02:48.315158+00:00,2025-03-27 08:15:09.220825+00:00,STUD20737,292,697,PAID,MONEY
29410,2025-03-22 11:19:29.400480+00:00,2025-03-27 08:15:09.350149+00:00,STUD43631,292,511,PAID,MONEY
29409,2025-03-22 10:19:59.190040+00:00,2025-03-27 08:15:09.463625+00:00,STUD45610,292,506,PAID,MONEY
29408,2025-03-22 10:02:57.583184+00:00,2025-03-27 08:15:09.588103+00:00,STUD17272,292,507,PAID,MONEY
29407,2025-03-22 10:01:24.296937+00:00,2025-03-27 08:15:09.734418+00:00,STUD38675,292,508,PAID,MONEY
29406,2025-03-22 09:49:56.708146+00:00,2025-03-27 08:15:09.871579+00:00,STUD71558,292,501,PAID,MONEY
29405,2025-03-22 09:45:17.853341+00:00,2025-03-27 08:15:10.022136+00:00,STUD94547,292,515,PAID,MONEY
29404,2025-03-22 09:37:50.181930+00:00,2025-03-27 08:15:10.187497+00:00,STUD28400,292,781,PAID,MONEY
29403,2025-03-22 09:34:43.721743+00:00,2025-03-27 08:15:10.319519+00:00,STUD47637,292,511,PAID,MONEY
29402,2025-03-22 09:01:50.313422+00:00,2025-03-27 08:15:10.449936+00:00,STUD75873,292,507,PAID,MONEY
29401,2025-03-22 08:42:36.765672+00:00,2025-03-27 08:15:10.549573+00:00,STUD94602,292,980,PAID,MONEY
29400,2025-03-22 08:37:58.003567+00:00,2025-03-27 08:15:10.655771+00:00,STUD19688,292,504,PAID,MONEY
29399,2025-03-21 23:48:54.594406+00:00,2025-03-27 08:15:10.751865+00:00,STUD65797,292,504,PAID,MONEY
29398,2025-03-21 19:32:28.179312+00:00,2025-03-27 08:15:10.869587+00:00,STUD23147,292,520,PAID,MONEY
29397,2025-03-21 19:23:24.657429+00:00,2025-03-27 08:15:11.013194+00:00,STUD14657,292,515,PAID,MONEY
29396,2025-03-21 19:11:12.577629+00:00,2025-03-27 08:15:11.145700+00:00,STUD46763,292,514,PAID,MONEY
29395,2025-03-21 18:38:56.134694+00:00,2025-03-27 08:15:11.341389+00:00,STUD83490,292,515,PAID,MONEY
29394,2025-03-21 18:23:50.454689+00:00,2025-03-27 08:15:11.447762+00:00,STUD80741,292,502,PAID,MONEY
29393,2025-03-21 17:48:36.202378+00:00,2025-03-27 08:15:11.573362+00:00,STUD23636,292,500,PAID,MONEY
29392,2025-03-21 17:48:32.980975+00:00,2025-03-27 08:15:11.676027+00:00,STUD42377,292,1007,PAID,MONEY
29391,2025-03-21 17:47:32.527920+00:00,2025-03-27 08:15:11.789125+00:00,STUD1534,292,505,PAID,MONEY
29390,2025-03-21 17:46:13.109358+00:00,2025-03-27 08:15:11.909342+00:00,STUD54569,292,515,PAID,MONEY
29389,2025-03-21 17:17:12.965006+00:00,2025-03-27 08:15:12.024326+00:00,STUD6386,292,505,PAID,MONEY
29388,2025-03-21 17:12:16.391674+00:00,2025-03-27 08:15:12.138351+00:00,STUD18407,292,501,PAID,MONEY
29387,2025-03-21 17:01:26.602494+00:00,2025-03-27 08:15:12.275084+00:00,STUD16896,292,502,PAID,MONEY
29386,2025-03-21 16:49:56.515458+00:00,2025-03-27 08:15:12.415598+00:00,STUD40184,292,510,PAID,MONEY
29385,2025-03-21 16:43:17.699047+00:00,2025-03-27 08:15:12.542604+00:00,STUD54027,292,504,PAID,MONEY
29384,2025-03-21 16:31:10.665104+00:00,2025-03-27 08:15:12.651994+00:00,STUD66199,292,512,PAID,MONEY
29383,2025-03-21 16:17:50.672631+00:00,2025-03-27 08:15:12.766055+00:00,STUD35897,292,529,PAID,MONEY
29382,2025-03-21 15:58:52.555022+00:00,2025-03-27 08:15:12.913434+00:00,STUD71432,292,505,PAID,MONEY
29381,2025-03-21 15:39:46.202315+00:00,2025-03-27 08:15:13.078856+00:00,STUD29393,292,503,PAID,MONEY
29380,2025-03-21 15:02:09.903271+00:00,2025-03-27 08:15:13.194462+00:00,STUD11423,292,549,PAID,MONEY
29379,2025-03-21 14:55:06.147201+00:00,2025-03-27 08:15:13.322201+00:00,STUD53666,292,1000,PAID,MONEY
